AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TOTAL,FCAPDST_1,FCAPDST_2,FCAPDST_3,FCAPDST_4,FCAPDST_5,FCAPDST_6,FCAPDST_7,FCAPDST_8
Geography,Standard Geographical Classification,Province,Census Agricultural Region,Census Division ,Census Consolidated Subdivision,Geographic Identification,Total number of farms,"Total farm capital (under $50,000) - Farms Reporting","Total farm capital ($50,000-$99,999) - Farms Reporting","Total farm capital ($100,000-$199,999) - Farms Reporting","Total farm capital ($200,000-$349,999) - Farms Reporting","Total farm capital ($350,000-$499,999) - Farms Reporting","Total farm capital ($500,000-$999,999) - Farms Reporting","Total farm capital ($1,000,000-$1,499,999) - Farms Reporting","Total farm capital ($1,500,000 and over) - Farms Reporting"
473103022,4703022,47,31,3,22,Waverley No. 44,146,3,10,24,16,26,46,14,7
473103026,4703026,47,31,3,26,Willow Bunch No. 42,192,4,9,30,41,35,52,15,6
473103029,4703029,47,31,3,29,Excel No. 71,187,4,15,35,36,34,54,3,6
473103034,4703034,47,31,3,34,Lake of the Rivers No. 72,158,2,10,18,23,31,51,19,4
473103038,4703038,47,31,3,38,Stonehenge No. 73,246,2,20,36,47,45,66,19,11
473103042,4703042,47,31,3,42,Wood River No. 74,153,2,5,15,29,34,45,18,5
473200000,4700000,47,32,0,0,Agricultural Region 3BN - RÇgion agricole 3BN,"2,775",74,203,391,534,418,715,265,175
473207014,4707014,47,32,7,14,Lawtonia No. 135,162,7,14,16,31,24,54,13,3
473207018,4707018,47,32,7,18,Coulee No. 136,203,5,19,39,44,27,41,19,9
473207021,4707021,47,32,7,21,Excelsior No. 166,278,9,27,41,64,43,66,12,16
473207024,4707024,47,32,7,24,Morse No. 165,231,6,28,45,49,41,41,15,6
473207058,4707058,47,32,7,58,Canaan No. 225,90,3,8,7,23,15,17,12,5
473207063,4707063,47,32,7,63,Victory No. 226,136,6,4,14,20,20,41,19,12
473207066,4707066,47,32,7,66,King George No. 256,105,3,6,15,16,15,32,10,8
473207067,4707067,47,32,7,67,Coteau No. 255,151,10,8,24,29,17,35,16,12
473208001,4708001,47,32,8,1,Swift Current No. 137,339,10,31,65,78,45,70,24,16
473208006,4708006,47,32,8,6,Webb No. 138,160,4,13,21,31,17,42,25,7
473208031,4708031,47,32,8,31,Riverside No. 168,214,2,16,17,37,38,60,26,18
473208038,4708038,47,32,8,38,Saskatchewan Landing No. 167,154,2,11,24,33,22,38,12,12
473208042,4708042,47,32,8,42,Lacadena No. 228,325,2,9,36,52,64,110,34,18
473208092,4708092,47,32,8,92,Monet No. 257,227,5,9,27,27,30,68,28,33
473300000,4700000,47,33,0,0,Agricultural Region 3BS - RÇgion agricole 3BS,"1,627",33,100,208,286,233,505,158,104
473303016,4703016,47,33,3,16,Glen McPherson No. 46,65,2,1,7,10,12,17,13,3
473303018,4703018,47,33,3,18,Mankota No. 45,168,0,6,11,29,19,69,25,9
473303048,4703048,47,33,3,48,Pinto Creek No. 75,130,2,5,13,23,20,44,11,12
473303054,4703054,47,33,3,54,Auvergne No. 76,146,3,11,30,26,19,44,9,4
473303059,4703059,47,33,3,59,Whiska Creek No. 106,159,5,11,26,26,16,48,17,10
473303064,4703064,47,33,3,64,Glen Bain No. 105,169,2,9,18,32,33,58,12,5
473304003,4704003,47,33,4,3,Val Marie No. 17,166,4,17,18,29,19,44,14,21
473304006,4704006,47,33,4,6,Lone Tree No. 18,92,0,4,8,13,19,28,12,8
473304028,4704028,47,33,4,28,Wise Creek No. 77,123,5,7,25,19,12,32,13,10
473304034,4704034,47,33,4,34,Grassy Creek No. 78,115,2,12,16,25,13,31,9,7
473304058,4704058,47,33,4,58,Bone Creek No. 108,144,5,8,19,23,24,45,8,12
473304061,4704061,47,33,4,61,Lac Pelletier No. 107,150,3,9,17,31,27,45,15,3
474000000,4700000,47,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,"1,227",31,68,163,186,178,354,132,115
474004011,4704011,47,40,4,11,Frontier No. 19,131,1,6,12,19,15,45,17,16
474004019,4704019,47,40,4,19,Reno No. 51,191,4,12,22,19,30,53,28,23
474004024,4704024,47,40,4,24,White Valley No. 49,224,7,7,29,30,34,70,21,26
474004038,4704038,47,40,4,38,Arlington No. 79,114,2,7,21,22,18,33,7,4
474004045,4704045,47,40,4,45,Maple Creek No. 111,276,7,18,44,52,35,58,34,28
474004050,4704050,47,40,4,50,Piapot No. 110,161,5,5,20,30,24,50,17,10
474004054,4704054,47,40,4,54,Carmichael No. 109,130,5,13,15,14,22,45,8,8
474100000,4700000,47,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,"1,317",30,69,146,186,218,409,166,93
474108009,4708009,47,41,8,9,Gull Lake No. 139,111,5,8,13,20,17,25,18,5
474108016,4708016,47,41,8,16,Big Stick No. 141,99,0,6,8,15,13,35,14,8
474108021,4708021,47,41,8,21,Enterprise No. 142,122,1,2,6,8,19,40,27,19
474108024,4708024,47,41,8,24,Fox Valley No. 171,162,4,8,20,22,28,55,16,9
474108028,4708028,47,41,8,28,Pittville No. 169,129,3,6,16,23,31,30,13,7
474108046,4708046,47,41,8,46,Miry Creek No. 229,180,5,7,25,18,26,61,22,16
474108053,4708053,47,41,8,53,Clinworth No. 230,153,3,11,18,21,26,39,20,15
474108056,4708056,47,41,8,56,Happyland No. 231,269,8,17,30,47,44,87,26,10
474108061,4708061,47,41,8,61,Deer Forks No. 232,92,1,4,10,12,14,37,10,4
475000000,4700000,47,50,0,0,Agricultural Region 5A - RÇgion agricole 5A,"4,592",158,460,932,"1,094",686,927,228,107
475005041,4705041,47,50,5,41,Spy Hill No. 152,129,5,6,19,32,23,31,6,7
475005047,4705047,47,50,5,47,Langenburg No. 181,199,5,19,31,56,24,43,14,7
475005051,4705051,47,50,5,51,Fertile Belt No. 183,268,10,29,58,66,44,39,13,9
475005057,4705057,47,50,5,57,Grayson No. 184,200,6,20,42,45,23,51,10,3
475005063,4705063,47,50,5,63,McLeod No. 185,268,4,21,44,70,53,63,10,3
475005067,4705067,47,50,5,67,Stanley No. 215,252,10,23,60,69,37,38,9,6
475005073,4705073,47,50,5,73,Cana No. 214,263,15,29,76,59,29,42,10,3
475005077,4705077,47,50,5,77,Saltcoats No. 213,226,12,20,45,50,31,50,16,2
475005093,4705093,47,50,5,93,Churchbridge No. 211,266,8,25,45,69,40,50,22,7
475006042,4706042,47,50,6,42,Abernethy No. 186,193,2,14,28,36,29,57,17,10
475006048,4706048,47,50,6,48,North Qu'Appelle No. 187,142,4,16,23,33,20,28,11,7
475006091,4706091,47,50,6,91,Cupar No. 218,246,3,23,51,59,36,55,17,2
475006096,4706096,47,50,6,96,Lipton No. 217,217,7,20,42,48,33,53,10,4
475006099,4706099,47,50,6,99,Tullymet No. 216,147,6,14,28,29,21,30,14,5
475009001,4709001,47,50,9,1,Calder No. 241,191,9,26,37,42,22,47,2,6
475009006,4709006,47,50,9,6,Wallace No. 243,263,6,21,55,59,48,54,12,8
475009011,4709011,47,50,9,11,Orkney No. 244,299,13,35,79,61,42,53,12,4
475009019,4709019,47,50,9,19,Garry No. 245,204,9,36,35,46,35,34,6,3
475010003,4710003,47,50,10,3,Ituna Bon Accord No. 246,223,5,29,51,56,39,36,4,3
475010008,4710008,47,50,10,8,Kellross No. 247,227,11,20,50,68,26,40,9,3
475010014,4710014,47,50,10,14,Touchwood No. 248,169,8,14,33,41,31,33,4,5
475100000,4700000,47,51,0,0,Agricultural Region 5B - RÇgion agricole 5B,"4,943",232,592,"1,113","1,079",698,884,227,118
475109023,4709023,47,51,9,23,Insinger No. 275,217,13,23,52,57,33,26,10,3
475109029,4709029,47,51,9,29,Good Lake No. 274,224,18,38,45,41,36,37,5,4
475109033,4709033,47,51,9,33,Sliding Hills No. 273,223,9,24,47,35,37,49,11,11
475109037,4709037,47,51,9,37,Cote No. 271,187,8,20,40,42,25,31,14,7
475109042,4709042,47,51,9,42,St. Philips No. 301,139,4,22,38,34,17,19,3,2
475109046,4709046,47,51,9,46,Keys No. 303,162,14,25,38,37,19,19,7,3
475109049,4709049,47,51,9,49,Buchanan No. 304,194,7,26,45,45,28,33,6,4
475109054,4709054,47,51,9,54,Invermay No. 305,192,8,26,57,47,18,26,6,4
475109060,4709060,47,51,9,60,Hazel Dell No. 335,235,19,35,63,55,24,34,3,2
475109062,4709062,47,51,9,62,Preeceville No. 334,372,30,66,94,93,41,40,5,3
475109067,4709067,47,51,9,67,Clayton No. 333,315,10,50,75,71,51,45,9,4
475109075,4709075,47,51,9,75,Livingston No. 331,160,9,28,44,25,28,18,5,3
475110026,4710026,47,51,10,26,Kutawa No. 278,112,4,12,24,22,16,27,7,0
475110031,4710031,47,51,10,31,Emerald No. 277,229,10,19,48,50,37,53,10,2
475110036,4710036,47,51,10,36,Foam Lake No. 276,337,17,31,65,88,45,62,23,6
475110041,4710041,47,51,10,41,Elfros No. 307,188,7,12,43,42,31,33,18,2
475110046,4710046,47,51,10,46,Big Quill No. 308,218,8,18,37,55,26,54,11,9
475110061,4710061,47,51,10,61,Lakeside No. 338,138,3,12,25,23,13,37,17,8
475110066,4710066,47,51,10,66,Lakeview No. 337,170,6,16,35,33,28,36,10,6
475110071,4710071,47,51,10,71,Sasman No. 336,273,6,24,52,62,33,65,18,13
475114021,4714021,47,51,14,21,Kelvington No. 366,208,8,25,49,43,34,38,4,7
475114023,4714023,47,51,14,23,Ponass Lake No. 367,245,11,26,53,40,47,53,9,6
475114026,4714026,47,51,14,26,Spalding No. 368,205,3,14,44,39,31,49,16,9
476000000,4700000,47,60,0,0,Agricultural Region 6A - RÇgion agricole 6A,"3,876",106,262,600,759,585,"1,102",285,177
476006053,4706053,47,60,6,53,Lumsden No. 189,272,6,17,46,72,43,58,14,16
476006059,4706059,47,60,6,59,Dufferin No. 190,184,4,11,23,36,28,69,8,5
476006063,4706063,47,60,6,63,Sarnia No. 221,186,9,13,28,36,23,53,19,5
476006070,4706070,47,60,6,70,Longlaketon No. 219,306,7,22,60,78,47,73,12,7
476006071,4706071,47,60,6,71,McKillop No. 220,162,9,14,27,39,25,43,3,2
476007091,4707091,47,60,7,91,Craik No. 222,137,3,5,18,21,24,43,17,6
476010021,4710021,47,60,10,21,Mount Hope No. 279,232,4,13,25,40,37,79,23,11
476010052,4710052,47,60,10,52,Prairie Rose No. 309,142,1,9,27,22,20,41,11,11
476010056,4710056,47,60,10,56,Leroy No. 339,217,4,11,29,31,35,72,17,18
476011003,4711003,47,60,11,3,Last Mountain Valley No. 250,195,6,15,35,30,27,59,20,3
476011006,4711006,47,60,11,6,Big Arm No. 251,123,1,13,14,24,15,35,12,9
476011011,4711011,47,60,11,11,Arm River No. 252,115,4,4,20,23,10,39,7,8
476011034,4711034,47,60,11,34,McCraney No. 282,185,7,5,29,31,38,55,13,7
476011039,4711039,47,60,11,39,Wood Creek No. 281,137,1,6,17,21,24,41,21,6
476011042,4711042,47,60,11,42,Wreford No. 280,114,4,9,24,13,17,29,8,10
476011046,4711046,47,60,11,46,Usborne No. 310,168,10,15,19,29,24,43,21,7
476011052,4711052,47,60,11,52,Morris No. 312,169,4,11,23,35,19,56,13,8
476011059,4711059,47,60,11,59,Lost River No. 313,111,1,9,17,20,24,30,8,2
476011069,4711069,47,60,11,69,Blucher No. 343,226,10,14,44,54,29,47,15,13
476011076,4711076,47,60,11,76,Colonsay No. 342,147,4,16,24,30,15,48,4,6
476011091,4711091,47,60,11,91,Viscount No. 341,166,2,15,24,35,28,44,9,9
476011096,4711096,47,60,11,96,Wolverine No. 340,182,5,15,27,39,33,45,10,8
476100000,4700000,47,61,0,0,Agricultural Region 6B - RÇgion agricole 6B,"3,923",123,304,788,791,509,936,274,198
476107076,4707076,47,61,7,76,Huron No. 223,82,1,3,10,12,11,26,9,10
476111016,4711016,47,61,11,16,Willner No. 253,133,1,3,19,28,21,43,14,4
476111018,4711018,47,61,11,18,Loreburn No. 254,227,6,15,42,49,29,65,14,7
476111026,4711026,47,61,11,26,Rudy No. 284,192,6,14,31,39,30,50,13,9
476111031,4711031,47,61,11,31,Rosedale No. 283,180,2,9,26,38,23,62,14,6
476111061,4711061,47,61,11,61,Dundurn No. 314,106,5,8,16,19,16,29,3,10
476111065,4711065,47,61,11,65,Corman Park No. 344,"1,071",36,103,288,250,121,178,49,46
476112011,4712011,47,61,12,11,Milden No. 286,158,4,6,29,27,18,39,18,17
476112020,4712020,47,61,12,20,Fertile Valley No. 285,224,5,12,31,46,40,62,17,11
476112026,4712026,47,61,12,26,Montrose No. 315,153,7,14,25,30,22,40,9,6
476112029,4712029,47,61,12,29,Harris No. 316,132,4,11,18,19,17,40,18,5
476112050,4712050,47,61,12,50,Perdue No. 346,154,8,9,24,32,25,32,14,10
476112054,4712054,47,61,12,54,Vanscoy No. 345,320,14,28,89,67,36,57,19,10
476112064,4712064,47,61,12,64,Eagle Creek No. 376,147,1,14,18,27,28,40,10,9
476115026,4715026,47,61,15,26,Laird No. 404,292,8,19,47,49,39,89,22,19
476115031,4715031,47,61,15,31,Rosthern No. 403,352,15,36,75,59,33,84,31,19
477000000,4700000,47,70,0,0,Agricultural Region 7A - RÇgion agricole 7A,"2,239",37,106,263,390,292,709,247,195
477008065,4708065,47,70,8,65,Chesterfield No. 261,224,2,10,30,31,30,75,24,22
477008071,4708071,47,70,8,71,Newcombe No. 260,144,2,6,16,23,27,53,13,4
477008074,4708074,47,70,8,74,Snipe Lake No. 259,290,9,17,26,39,31,94,38,36
477012001,4712001,47,70,12,1,Pleasant Valley No. 288,133,3,8,16,20,19,42,16,9
477012004,4712004,47,70,12,4,St. Andrews No. 287,213,4,3,21,36,18,79,29,23
477012034,4712034,47,70,12,34,Marriott No. 317,152,5,8,22,23,24,48,13,9
477012038,4712038,47,70,12,38,Mountain View No. 318,161,0,11,18,35,24,42,14,17
477013006,4713006,47,70,13,6,Kindersley No. 290,371,4,15,45,71,56,112,40,28
477013011,4713011,47,70,13,11,Milton No. 292,99,1,2,11,24,7,33,14,7
477013016,4713016,47,70,13,16,Antelope Park No. 322,68,2,8,11,10,7,19,6,5
477013019,4713019,47,70,13,19,Prairiedale No. 321,79,0,6,9,13,13,23,7,8
477013024,4713024,47,70,13,24,Oakdale No. 320,141,4,7,16,31,16,43,12,12
477013028,4713028,47,70,13,28,Winslow No. 319,164,1,5,22,34,20,46,21,15
477100000,4700000,47,71,0,0,Agricultural Region 7B - RÇgion agricole 7B,"2,327",45,162,269,393,358,733,229,138
477112042,4712042,47,71,12,42,Biggar No. 347,274,10,19,41,50,37,72,27,18
477112069,4712069,47,71,12,69,Glenside No. 377,119,1,16,14,18,24,29,8,9
477112072,4712072,47,71,12,72,Rosemount No. 378,80,0,11,8,14,11,24,6,6
477112076,4712076,47,71,12,76,Prairie No. 408,190,5,21,31,38,34,46,10,5
477113032,4713032,47,71,13,32,Grandview No. 349,148,3,10,17,26,31,47,9,5
477113038,4713038,47,71,13,38,Mariposa No. 350,113,2,4,14,16,17,42,12,6
477113041,4713041,47,71,13,41,Progress No. 351,162,2,11,20,28,29,48,15,9
477113046,4713046,47,71,13,46,Heart's Hill No. 352,130,0,9,13,14,15,49,19,11
477113049,4713049,47,71,13,49,Eye Hill No. 382,197,2,11,19,37,33,57,25,13
477113056,4713056,47,71,13,56,Grass Lake No. 381,198,2,10,18,45,27,68,19,9
477113059,4713059,47,71,13,59,Tramping Lake No. 380,126,2,5,10,19,19,54,10,7
477113064,4713064,47,71,13,64,Reford No. 379,162,3,16,19,29,23,48,15,9
477113068,4713068,47,71,13,68,Buffalo No. 409,170,0,5,16,21,26,64,25,13
477113072,4713072,47,71,13,72,Round Valley No. 410,148,9,6,15,23,18,51,16,10
477113076,4713076,47,71,13,76,Senlac No. 411,110,4,8,14,15,14,34,13,8
478000000,4700000,47,80,0,0,Agricultural Region 8A - RÇgion agricole 8A,"3,115",137,345,665,664,417,641,149,97
478014001,4714001,47,80,14,1,Hudson Bay No. 394,291,12,39,87,77,34,33,6,3
478014006,4714006,47,80,14,6,Porcupine No. 395,348,8,35,75,88,46,73,11,12
478014034,4714034,47,80,14,34,Barrier Valley No. 397,174,12,19,47,46,19,22,6,3
478014035,4714035,47,80,14,35,Pleasantdale No. 398,197,8,33,36,50,19,36,12,3
478014038,4714038,47,80,14,38,Bjorkdale No. 426,311,17,39,76,70,42,55,9,3
478014043,4714043,47,80,14,43,Tisdale No. 427,227,4,20,35,46,31,56,21,14
478014047,4714047,47,80,14,47,Star City No. 428,239,10,16,38,47,34,62,19,13
478014053,4714053,47,80,14,53,Willow Creek No. 458,268,14,25,57,58,37,54,12,11
478014056,4714056,47,80,14,56,Connaught No. 457,227,7,12,37,36,38,68,16,13
478014059,4714059,47,80,14,59,Arborfield No. 456,187,6,23,37,24,30,52,9,6
478014067,4714067,47,80,14,67,Moose Range No. 486,363,22,50,77,66,43,83,19,3
478014072,4714072,47,80,14,72,Nipawin No. 487,283,17,34,63,56,44,47,9,13
478100000,4700000,47,81,0,0,Agricultural Region 8B - RÇgion agricole 8B,"3,154",101,273,534,661,469,758,226,132
478115001,4715001,47,81,15,1,St. Peter No. 369,267,4,7,34,46,53,84,26,13
478115007,4715007,47,81,15,7,Humboldt No. 370,253,7,13,41,61,34,57,26,14
478115011,4715011,47,81,15,11,Bayne No. 371,247,10,27,47,42,33,60,18,10
478115014,4715014,47,81,15,14,Grant No. 372,198,4,24,34,39,38,46,9,4
478115018,4715018,47,81,15,18,Aberdeen No. 373,204,4,23,36,51,23,41,14,12
478115036,4715036,47,81,15,36,Fish Creek No. 402,169,10,20,30,41,18,40,7,3
478115039,4715039,47,81,15,39,Hoodoo No. 401,259,8,25,47,58,43,48,19,11
478115044,4715044,47,81,15,44,Three Lakes No. 400,223,3,19,37,68,40,42,9,5
478115048,4715048,47,81,15,48,Lake Lenore No. 399,147,4,9,31,30,28,32,5,8
478115051,4715051,47,81,15,51,Flett's Springs No. 429,235,5,12,31,36,30,66,32,23
478115054,4715054,47,81,15,54,Invergordon No. 430,231,10,24,44,47,32,55,15,4
478115057,4715057,47,81,15,57,St. Louis No. 431,273,9,31,55,42,32,78,17,9
478115067,4715067,47,81,15,67,Birch Hills No. 460,198,8,11,35,42,29,55,8,10
478115071,4715071,47,81,15,71,Kinistino No. 459,250,15,28,32,58,36,54,21,6
479000000,4700000,47,90,0,0,Agricultural Region 9A - RÇgion agricole 9A,"5,008",225,541,"1,039","1,096",680,"1,011",272,144
479014077,4714077,47,90,14,77,Torch River No. 488,530,27,72,112,125,66,101,21,6
479015061,4715061,47,90,15,61,Duck Lake No. 463,188,8,25,38,50,22,29,13,3
479015064,4715064,47,90,15,64,Prince Albert No. 461,405,6,47,97,97,49,88,15,6
479015079,4715079,47,90,15,79,Garden River No. 490,198,1,28,47,47,24,35,11,5
479015094,4715094,47,90,15,94,Buckland No. 491,261,5,17,78,76,30,42,7,6
479015099,4715099,47,90,15,99,Paddockwood No. 520,203,13,33,49,51,20,26,9,2
479016005,4716005,47,90,16,5,Mayfield No. 406,145,3,11,15,21,24,41,21,9
479016008,4716008,47,90,16,8,Great Bend No. 405,182,7,16,35,25,29,41,20,9
479016013,4716013,47,90,16,13,Blaine Lake No. 434,165,5,20,23,33,27,31,13,13
479016018,4716018,47,90,16,18,Redberry No. 435,219,16,28,52,48,31,25,16,3
479016023,4716023,47,90,16,23,Douglas No. 436,181,3,10,31,31,30,53,15,8
479016028,4716028,47,90,16,28,North Battleford No. 437,225,5,18,34,39,28,61,20,20
479016033,4716033,47,90,16,33,Round Hill No. 467,153,8,14,20,32,32,33,10,4
479016038,4716038,47,90,16,38,Meeting Lake No. 466,147,6,11,23,39,26,29,9,4
479016041,4716041,47,90,16,41,Leask No. 464,263,19,35,46,53,29,57,12,12
479016046,4716046,47,90,16,46,Shellbrook No. 493,307,11,27,64,65,35,68,21,16
479016051,4716051,47,90,16,51,Canwood No. 494,441,27,36,105,102,60,94,13,4
479016056,4716056,47,90,16,56,Spiritwood No. 496,415,10,47,87,91,67,83,19,11
479016062,4716062,47,90,16,62,Medstead No. 497,177,4,15,30,34,36,52,5,1
479016075,4716075,47,90,16,75,Big River No. 555,203,41,31,53,37,15,22,2,2
479100000,4700000,47,91,0,0,Agricultural Region 9B - RÇgion agricole 9B,"3,259",97,271,573,637,406,784,287,204
479112078,4712078,47,91,12,78,Battle River No. 438,164,5,18,37,31,12,26,18,17
479113079,4713079,47,91,13,79,Manitou Lake No. 442,150,4,9,20,23,20,37,20,17
479113092,4713092,47,91,13,92,Hillsdale No. 440,163,6,10,22,28,19,53,15,10
479113096,4713096,47,91,13,96,Cut Knife No. 439,127,2,4,14,16,17,34,19,21
479117001,4717001,47,91,17,1,Meota No. 468,163,5,16,22,33,16,42,22,7
479117008,4717008,47,91,17,8,Turtle River No. 469,126,3,12,26,25,23,24,9,4
479117013,4717013,47,91,17,13,Paynton No. 470,86,5,7,18,20,6,16,7,7
479117017,4717017,47,91,17,17,Eldon No. 471,185,3,16,15,29,21,63,21,17
479117022,4717022,47,91,17,22,Wilton No. 472,257,4,17,42,50,28,54,34,28
479117028,4717028,47,91,17,28,Britannia No. 502,260,8,17,32,51,36,76,22,18
479117032,4717032,47,91,17,32,Frenchman Butte No. 501,275,6,16,47,51,36,73,25,21
479117045,4717045,47,91,17,45,Mervin No. 499,292,12,29,58,63,35,70,17,8
479117047,4717047,47,91,17,47,Parkdale No. 498,169,6,18,35,26,18,38,21,7
479117054,4717054,47,91,17,54,Meadow Lake No. 588,422,14,38,93,103,62,83,19,10
479117056,4717056,47,91,17,56,Loon Lake No. 561,214,6,28,42,40,38,49,7,4
479117062,4717062,47,91,17,62,Beaver River No. 622,206,8,16,50,48,19,46,11,8
480000000,4800000,48,0,0,0,Alberta,"59,007","1,099","3,000","9,803","12,940","8,315","13,491","5,060","5,299"
481000000,4800000,48,10,0,0,Agricultural Region 1 - RÇgion agricole 1,"3,389",48,120,301,481,425,975,522,517
481001000,4801000,48,10,1,0,Division No.  1,"1,817",27,70,175,304,226,494,243,278
481001003,4801003,48,10,1,3,Cypress No. 1,"1,046",19,45,118,207,143,254,125,135
481001008,4801008,48,10,1,8,Forty Mile County No. 8,771,8,25,57,97,83,240,118,143
481004000,4804000,48,10,4,0,Division No.  4,"1,572",21,50,126,177,199,481,279,239
481004004,4804004,48,10,4,4,Special Area No. 2,602,11,25,55,68,74,183,92,94
481004012,4804012,48,10,4,12,Special Area No. 3,600,6,15,43,70,70,195,121,80
481004020,4804020,48,10,4,20,Special Area No. 4,370,4,10,28,39,55,103,66,65
482000000,4800000,48,20,0,0,Agricultural Region 2 - RÇgion agricole 2,"6,960",113,237,783,"1,125",851,"1,803",860,"1,188"
482002000,4802000,48,20,2,0,Division No.  2,"3,795",63,133,458,646,501,"1,026",383,585
482002001,4802001,48,20,2,1,Warner County No. 5,617,14,32,86,88,60,153,82,102
482002011,4802011,48,20,2,11,Lethbridge County No. 26,"1,221",23,41,120,211,155,318,118,235
482002021,4802021,48,20,2,21,Taber No. 14,960,10,29,103,172,131,263,109,143
482002031,4802031,48,20,2,31,Newell County No. 4,997,16,31,149,175,155,292,74,105
482005000,4805000,48,20,5,0,Division No.  5,"3,165",50,104,325,479,350,777,477,603
482005001,4805001,48,20,5,1,Vulcan County No. 2,801,10,27,79,95,89,199,125,177
482005012,4805012,48,20,5,12,Wheatland County No. 16,974,15,30,105,154,105,229,125,211
482005031,4805031,48,20,5,31,Starland No. 47,439,10,17,45,79,41,117,63,67
482005041,4805041,48,20,5,41,Kneehill No. 48,951,15,30,96,151,115,232,164,148
483000000,4800000,48,30,0,0,Agricultural Region 3 - RÇgion agricole 3,"7,626",132,271,838,"1,624","1,117","1,811",718,"1,115"
483003000,4803000,48,30,3,0,Division No.  3,"2,345",38,105,323,451,300,497,255,376
483003001,4803001,48,30,3,1,Cardston No. 6,796,15,50,135,156,84,168,77,111
483003011,4803011,48,30,3,11,Pincher Creek No. 9,610,13,22,78,132,74,136,68,87
483003018,4803018,48,30,3,18,Willow Creek No. 26,939,10,33,110,163,142,193,110,178
483006000,4806000,48,30,6,0,Division No.  6,"5,126",85,152,502,"1,144",793,"1,281",453,716
483006001,4806001,48,30,6,1,Foothills No. 31,"1,418",18,40,100,278,246,380,126,230
483006014,4806014,48,30,6,14,Rocky View No. 44,"1,630",36,42,144,388,225,380,144,271
483006016,4806016,48,30,6,16,Calgary,126,9,9,16,24,16,29,6,17
483006028,4806028,48,30,6,28,Mountain View County No. 17,"1,952",22,61,242,454,306,492,177,198
483015000,4815000,48,30,15,0,Division No. 15,155,9,14,13,29,24,33,10,23
483015015,4815015,48,30,15,15,Bighorn No. 8,89,8,11,7,16,12,22,3,10
483015045,4815045,48,30,15,45,Ranchland No. 66,66,1,3,6,13,12,11,7,13
484000000,4800000,48,40,0,0,Agricultural Region 4A - RÇgion agricole 4A,"3,664",40,154,451,627,480,"1,027",464,421
484007000,4807000,48,40,7,0,Division No.  7,"3,664",40,154,451,627,480,"1,027",464,421
484007001,4807001,48,40,7,1,Provost No. 52,564,9,22,57,74,65,166,78,93
484007011,4807011,48,40,7,11,Paintearth County No. 18,545,3,23,60,102,80,157,82,38
484007019,4807019,48,40,7,19,Stettler County No. 6,922,8,36,134,201,124,241,91,87
484007031,4807031,48,40,7,31,Flagstaff County No. 29,992,11,46,120,141,136,275,131,132
484007049,4807049,48,40,7,49,Wainwright No. 61,641,9,27,80,109,75,188,82,71
484100000,4800000,48,41,0,0,Agricultural Region 4B - RÇgion agricole 4B,"6,565",135,440,"1,240","1,372",882,"1,520",560,416
484110000,4810000,48,41,10,0,Division No. 10,"6,565",135,440,"1,240","1,372",882,"1,520",560,416
484110001,4810001,48,41,10,1,Camrose County No. 22,"1,432",25,73,249,314,196,363,123,89
484110016,4810016,48,41,10,16,Beaver County No. 9,"1,026",21,66,204,210,132,253,83,57
484110026,4810026,48,41,10,26,Minburn County No. 27,836,17,60,132,168,116,202,87,54
484110036,4810036,48,41,10,36,Vermilion River County No. 24,"1,405",24,79,226,255,180,353,153,135
484110048,4810048,48,41,10,48,Two Hills County No. 21,761,19,61,157,167,95,174,52,36
484110058,4810058,48,41,10,58,Lamont County No. 30,"1,105",29,101,272,258,163,175,62,45
485000000,4800000,48,50,0,0,Agricultural Region 5 - RÇgion agricole 5,"13,696",259,571,"2,447","3,484","2,012","2,939","1,020",964
485008000,4808000,48,50,8,0,Division No.  8,"4,960",74,163,776,"1,176",664,"1,171",490,446
485008001,4808001,48,50,8,1,Red Deer County No. 23,"2,030",31,60,298,460,288,498,193,202
485008022,4808022,48,50,8,22,Lacombe County,"1,481",31,42,255,340,173,339,158,143
485008038,4808038,48,50,8,38,Ponoka County No. 3,"1,449",12,61,223,376,203,334,139,101
485009000,4809000,48,50,9,0,Division No.  9,"1,377",23,43,214,398,238,326,78,57
485009002,4809002,48,50,9,2,Clearwater No. 99,"1,377",23,43,214,398,238,326,78,57
485011000,4811000,48,50,11,0,Division No. 11,"7,359",162,365,"1,457","1,910","1,110","1,442",452,461
485011001,4811001,48,50,11,1,Wetaskiwin County No. 10,"1,416",19,71,248,345,188,364,92,89
485011012,4811012,48,50,11,12,Leduc County No. 25,"1,703",36,75,302,424,287,359,117,103
485011032,4811032,48,50,11,32,Brazeau No. 77,701,12,38,194,191,111,110,24,21
485011034,4811034,48,50,11,34,Parkland County,"1,196",25,55,264,314,199,199,75,65
485011052,4811052,48,50,11,52,Strathcona County,938,22,60,183,294,136,147,42,54
485011059,4811059,48,50,11,59,Sturgeon No. 90,"1,172",32,47,233,303,166,212,81,98
485011061,4811061,48,50,11,61,Edmonton,233,16,19,33,39,23,51,21,31
486000000,4800000,48,60,0,0,Agricultural Region 6 - RÇgion agricole 6,"9,332",190,657,"2,114","2,425","1,359","1,798",465,324
